image_name,face_ratio,jaw_width_ratio,forehead_width_ratio,chin_length_ratio,eye_aspect_ratio_left,eye_aspect_ratio_right,eye_width_ratio,inter_eye_distance_ratio,left_brow_height_ratio,right_brow_height_ratio,left_brow_angle,right_brow_angle,nose_width_ratio,nose_length_ratio,mouth_width_ratio,mouth_open_ratio,face_shape,eye_type,mouth_type,brow_type,nose_type,skin_tone
030253.jpg,0.7605461937480182,0.7389220256966088,0.8868021586721098,0.19552198594984616,0.3349917181953781,0.5590169939330056,0.20114087271988618,0.25111544393212565,0.15563364843457253,0.1377784534399571,2.9669204545815537,0.07677189126977804,0.27197981178809455,0.26633400261927703,0.41860621786856156,0.05042563246871718,heart,round,smile,raised,medium,tone_4
030413.jpg,0.8057872669460143,0.8434595480037828,0.8073188224449473,0.24270700811626938,0.19725746066507208,0.2945075444766132,0.18091096107387458,0.27737022727312016,0.1167014444707485,0.1190007088466943,3.104572537715863,0.1297025371559121,0.2532987474589838,0.1941656064930155,0.4820782896706546,0.058249681947904655,oval,wide,smile,raised,pointed,tone_4
030897.jpg,0.8476341098130422,0.8317117943175658,0.8654057074334107,0.24760781847056637,0.33741095672762744,0.35236497226832036,0.19824834514489062,0.25841065503347765,0.12389544633409946,0.12462532272947412,3.067653615931853,0.03569911267932397,0.29211639264654,0.21903768557011638,0.4720140605593656,0.06666364343438325,square,wide,smile,arched,wide,tone_2
031224.jpg,0.8123904897822012,0.7949098540659022,0.8846355830715443,0.2605683758839585,0.39223227003311595,0.4432905931312216,0.20035059584081813,0.24356972714502648,0.09372966155849913,0.09502254555092865,3.0981417581982624,0.0,0.25638918646844894,0.23953135731616443,0.3335523793686467,0.0,oblong,round,straight,flat,medium,tone_4
031599.jpg,0.8527772595647931,0.8391591837400498,0.8736388351023342,0.23524889919028777,0.39223227003311595,0.3219604579306194,0.19675451591343016,0.24137931031708285,0.08821833719635791,0.09628974018183538,-3.1016139664665032,-0.10308160852270024,0.2875861149829626,0.24505093665654976,0.391480146298138,0.02940611239878597,heart,wide,straight,flat,medium,tone_3
031688.jpg,0.8153416310823056,0.7845972109084964,0.8634174486031625,0.22213653790226606,0.33591735112270416,0.3365728002355485,0.18180784445043455,0.23866035044318973,0.08841484578559589,0.09893201657161153,-3.0981417581982624,0.033320995878247196,0.26134071450246416,0.21468410704705335,0.4327149962720567,0.11145325543981734,heart,wide,smile,raised,pointed,tone_4
031777.jpg,0.8333333332516341,0.8000865004197218,0.8470588234297578,0.2352941176239908,0.3736611316927343,0.34658349641676434,0.20310063637019035,0.2588235293813149,0.10884119269116517,0.10961117535689056,-3.1016139664665032,-0.03569911267932397,0.27058823526228376,0.2254901960563245,0.44705882347681664,0.07843137254133026,heart,round,smile,flat,pointed,tone_5
032026.jpg,0.8658567148726345,0.8336143306838294,0.8451782065133814,0.2782913674287301,0.37723691777340845,0.29942473563234284,0.19733067123301595,0.23807836803193844,0.1340912098606551,0.14151147179446666,3.017237659043032,0.10673567264913565,0.2502655525713637,0.20716989845114006,0.3692134192117433,0.0,oblong,wide,wide,arched,pointed,tone_3
032902.jpg,0.8845041008783671,0.7828643243684319,0.8913179711851464,0.23092676738227721,0.2815462530302785,0.24693239902605177,0.19684457063537145,0.2610804937228143,0.0973303538474199,0.10354171740791103,3.107123552590285,0.0688564893010446,0.28280094286343166,0.22111296363918995,0.5000885922151891,0.0961360711474739,heart,squint,smile,raised,wide,tone_3
033097.jpg,0.7707385680343928,0.7864036220460993,0.8645491630164904,0.2328100985656202,0.4451637131308818,0.5246721819038446,0.21243887331113245,0.2300428395210329,0.14323025219826865,0.12018504250295316,3.0771658141642395,0.07130746478529032,0.2300428395210329,0.2225742468989579,0.33798458043448243,0.0,oval,round,straight,raised,pointed,tone_4
033414.jpg,0.8583541800927235,0.8020793735811336,0.8570063401565667,0.2453661250818646,0.34658349641676434,0.29734598374402804,0.19972681166246284,0.24169987421713404,0.1333629728305892,0.11937662300853859,3.070285188804503,0.10673567264913565,0.27465894797401597,0.24518484236403798,0.483898870661637,0.03772074497908277,heart,squint,smile,flat,wide,tone_4
033505.jpg,0.755280256947842,0.8295623681699731,0.8781398014104229,0.2737677058769785,0.5051459327454643,0.3333333331481481,0.18774529906540266,0.28991268903818407,0.1528769350560196,0.17226868379112298,2.62244653934327,0.16514867741462683,0.2502927515425322,0.15221971089245437,0.36247168296054916,0.11367585251505616,oblong,wide,open,arched,medium,tone_3
033775.jpg,0.7838636300777572,0.7936430383178573,0.8848983151811124,0.23419622151664807,0.355358781140528,0.33104235526767173,0.20811866970341236,0.26454767943928575,0.11787503265776386,0.11141720289619515,3.1031500635686053,0.0688564893010446,0.29877163897310105,0.2163687034047835,0.5057441080296035,0.08106792283268587,oval,squint,smile,arched,wide,tone_4
033896.jpg,0.8462084771760108,0.795403190927528,0.8750172919919952,0.26923076920488165,0.27735009794060933,0.27472112772861823,0.18409797803448696,0.2727096654608667,0.09663341942456304,0.09663341942456304,3.141592653589793,-0.037020115873930025,0.2840725681884028,0.22136277754066394,0.4331338203703163,0.057692307686760355,oblong,squint,smile,raised,medium,tone_3
034428.jpg,0.823489836998748,0.7976190475240931,0.8452380951374717,0.27467161816027835,0.4703604338789195,0.441081091116092,0.18490783283664378,0.2499999999702381,0.17163039306916172,0.17218945120463133,2.90604767286893,0.24497866312686414,0.2499999999702381,0.18626555836876443,0.369239581367253,0.0,oblong,wide,straight,arched,medium,tone_1
034495.jpg,0.8439445018034532,0.7826379430467094,0.8260381607228557,0.28494698335909674,0.2978879004953139,0.355358781140528,0.18604599649000678,0.23911630968293193,0.15197480027964227,0.15654289962612336,2.958481836327309,0.14189705460416394,0.2719403707666043,0.22014643076768264,0.4353000336246663,0.009172767948653444,heart,round,smile,arched,medium,tone_3
034593.jpg,0.8136098635991804,0.7953148751339124,0.8314331058801308,0.23539648433833246,0.33586437430041355,0.3180680981313347,0.20561495239576263,0.24089392972218565,0.14141796087499398,0.1225940060004711,3.107123552590285,0.09065988720074511,0.25293862620829494,0.21581565022461405,0.3733855910693878,0.04040513167856971,oval,round,smile,flat,pointed,tone_3
034595.jpg,0.8972063602917997,0.8079820860626635,0.829000764707251,0.27574869788060913,0.29942473563234284,0.3180680981313347,0.18765059783205468,0.22703830456747673,0.12983391879472522,0.13759191569948137,2.9504081939927786,0.14888994760949725,0.24999999997162023,0.20597909088903593,0.32940120615222473,0.010185010545546538,oval,squint,open,raised,medium,tone_4
035412.jpg,0.8037926518592539,0.8378790891047211,0.8371527091770207,0.24317031458022126,0.21035158081591185,0.2795084970127809,0.18041394540172434,0.255796661137423,0.13559456193636416,0.13381141179381534,3.0060649396042924,0.13706617431018764,0.32555938690217473,0.20645534609635485,0.46523015474156126,0.07534820324808475,round,squint,smile,flat,wide,tone_5
035661.jpg,0.8058457484402269,0.8313522653444011,0.819571908404445,0.29124840973952326,0.4333788857519713,0.3167744002333388,0.18694829238883723,0.22889904985311788,0.15540831262640956,0.1460281562833956,2.8501358591119264,0.1767088560700366,0.22889904985311788,0.1963378188392612,0.3736611318772564,0.009708280324650775,square,round,straight,raised,wide,tone_2
035685.jpg,0.8977852284735113,0.8234471108236475,0.8223951179178269,0.2616663032170602,0.24087440243394026,0.22906142351816924,0.182654732513991,0.23948507323398355,0.1308331516085301,0.1420214168958804,3.061762667877556,0.15499674192394097,0.26027213910502145,0.17964446156612104,0.4899156193606763,0.10315561812409271,heart,wide,smile,flat,medium,tone_1
035749.jpg,0.7809169659456323,0.8203429295995748,0.8071844264075586,0.2787927121864744,0.4191368217979263,0.2815462530302785,0.1846115569096283,0.24390243899464606,0.13817104937815428,0.16287481712454704,2.9147938055359073,0.08550529367820464,0.25609756094437836,0.21401129498864035,0.3788347454906072,0.0,square,wide,smile,raised,medium,tone_4
037044.jpg,0.8039205243593366,0.8158066807680638,0.8486077627312321,0.2716599466681847,0.33104235526767173,0.3482979690881223,0.21255428754228414,0.22117621686688083,0.0962166405548804,0.0760659332407873,3.141592653589793,-0.14888994760949725,0.25600886805988315,0.22738306172381276,0.36055512750448526,0.009345386269446592,square,wide,smile,raised,pointed,tone_4
037378.jpg,0.8749999999158654,0.8351648350730588,0.7912851000183069,0.27884615381934175,0.3529411762629758,0.28327886170888866,0.1923076922865596,0.23076923074387154,0.17307692306028108,0.16888623142847534,2.988943325194528,0.13706617431018764,0.2529860314715694,0.18294516912125958,0.4067418795887481,0.00961538461446006,oval,wide,smile,arched,pointed,tone_3
038498.jpg,0.831799311814243,0.8098670925529815,0.8486790941113647,0.2639840321491715,0.31622776582072176,0.4046193444973762,0.19713817588667754,0.2660387589790729,0.1652573548946853,0.1684939348029266,3.0045264792796056,0.27829965900511133,0.2530834664228067,0.20109384013911757,0.35454274836265653,0.0,oblong,squint,wide,arched,medium,tone_2
038565.jpg,0.8365605010779463,0.8170731706320643,0.8902439023304581,0.2348666955633159,0.4253085606971729,0.4514932486685862,0.20269364793394462,0.2685697017421896,0.13922962181129658,0.12793189407671604,3.064820762320015,0.04345089539153084,0.25609756094437836,0.22444306126481486,0.37804878044170137,0.010201957330218857,heart,squint,straight,arched,wide,tone_4
038838.jpg,0.8748910678645476,0.8028264485849722,0.8461027606111241,0.24034017786868472,0.28327886170888866,0.3186887194003686,0.18680190818687156,0.25297075776542793,0.14340073497325795,0.12987268042433595,2.981679530431574,0.17219081452293902,0.26394916560361403,0.21237152251956984,0.41770176503251927,0.0961360711474739,round,round,smile,raised,medium,tone_3
039324.jpg,0.8162840345487803,0.8000976501902508,0.8249999998968751,0.24509769214896046,0.4152273990248699,0.355358781140528,0.21341643206426106,0.24999999996875003,0.14803941677122306,0.15516443560731183,3.0981417581982624,0.07677189126977804,0.24999999996875003,0.1941357869956308,0.37520827544818985,0.04081420172743901,square,wide,open,arched,pointed,tone_3
039374.jpg,0.8002267251656929,0.8233490648310636,0.8449986169926914,0.20022662894882262,0.40196026195161016,0.3180680981313347,0.18544723761270393,0.22612639046283292,0.09535706853616023,0.10011331447441131,3.0419240010986313,0.13255153229667402,0.26210090392125596,0.17248352642428572,0.41671859916916315,0.21904761902675737,heart,squint,smile,flat,medium,tone_4
039675.jpg,0.8181985124418758,0.8224716993206945,0.8221714723717172,0.2908970705908867,0.35236497226832036,0.29734598374402804,0.19650701905577225,0.2555397819533715,0.12034232085838502,0.13086895637251494,3.099950074491205,0.0964737751825869,0.26665020725569205,0.1917650133333506,0.5445241996982885,0.045452667279826046,heart,squint,smile,arched,medium,tone_3
040437.jpg,0.8529975189028908,0.8282495746056159,0.7700640745157019,0.264887374211409,0.3794323014922689,0.3571921146200029,0.18999093202480863,0.24136336663924984,0.10795448795777525,0.10884119269116517,3.096169374168216,0.10308160852270024,0.27584384758771413,0.1767427095642404,0.4713733833464977,0.07843137254133026,heart,wide,smile,flat,medium,tone_3
040453.jpg,0.8240907651734434,0.7984142323384275,0.8202498987135577,0.25924814629844284,0.33586437430041355,0.355358781140528,0.19789769405348095,0.25841065503347765,0.1336134363042575,0.13036596579465426,3.0451188784072065,0.08314123188844123,0.26964590090449847,0.20453495492163434,0.4720140605593656,0.06481203657461071,oval,wide,smile,flat,medium,tone_5
040891.jpg,0.7274897720367264,0.7778364774498827,0.8635450532486433,0.23022255967880714,0.39223227001995775,0.3037586650470033,0.21480405244645417,0.21926450480008905,0.11536604506399754,0.1413632168082516,3.024483909022929,0.14189705460416394,0.2700536873754923,0.2238430067805312,0.4889307255427088,0.0977312512831343,heart,squint,smile,flat,wide,tone_4
040941.jpg,0.8529411763869666,0.7931867354989954,0.8736388351023342,0.2550904280388674,0.28284271231772606,0.29942473563234284,0.20147783183457926,0.24165282803692084,0.15203982762500418,0.1331674284889652,2.994514298201391,0.11065722117389565,0.24165282803692084,0.2257032241586828,0.36799564578717575,0.0,oval,wide,straight,arched,pointed,tone_5
041513.jpg,0.8434004837918033,0.7803924731587906,0.8480000915427925,0.23511340014909504,0.3379312514954948,0.37723691777340845,0.19818409275159107,0.2555376964088934,0.14137045166020434,0.14767877677232694,2.9441970937399127,0.08673833867598511,0.24419874592037247,0.1981197605784364,0.3950926714935279,0.08816752505591063,heart,round,smile,arched,medium,tone_3
042763.jpg,0.8055555554809671,0.7823694746338259,0.8623754243561728,0.2506849327671752,0.25463288313207055,0.24999999984375,0.20704014017448272,0.21839080457259877,0.16730843516592192,0.15767950337360748,2.971814379621455,0.27094685033842053,0.26436781606156695,0.20889841058581457,0.47126436776192365,0.08333333332561729,heart,wide,smile,raised,medium,tone_4
043132.jpg,0.857025139523455,0.7860192565324257,0.8690675731796168,0.2552528908516445,0.33591735112270416,0.31622776582072176,0.19138962302070953,0.2737901232367292,0.13922962181129658,0.13782085415345585,3.070285188804503,0.0,0.2502655525713637,0.22444306126481486,0.36902147044950456,0.0,oval,wide,smile,arched,medium,tone_3
043158.jpg,0.8203954806167547,0.7839092982932585,0.8554444434092833,0.24886182248175348,0.355358781140528,0.40196026195161016,0.1942629414621902,0.2412473632223549,0.12666783201213147,0.118705696134443,3.141592653589793,-0.09495170634275632,0.22889904985311788,0.22753676704020248,0.361620285296224,0.0,oblong,round,wide,arched,medium,tone_3
043323.jpg,0.8679245282200072,0.7934782607833176,0.8369565216481569,0.22661154996851426,0.2815462530302785,0.2815462530302785,0.19685619863376386,0.25023618330369907,0.1388107449827741,0.1281422425087236,3.1058935409104693,0.0,0.2826086956214556,0.2169811320550018,0.4999999999456522,0.0760590353541317,heart,squint,smile,arched,pointed,tone_4
044145.jpg,0.8587796867363102,0.7653081079341345,0.8233015396624698,0.22312722379510858,0.3976426258752021,0.35236497226832036,0.19147485708156123,0.23522901133213422,0.13140351709842682,0.1337123938953607,3.096169374168216,0.10308160852270024,0.2590190802313715,0.22312722379510858,0.3653629828686229,0.05050247417171537,oval,round,smile,raised,medium,tone_3
046049.jpg,0.8731800723515407,0.7842098973201815,0.840552312315456,0.24554860544143434,0.38218767053814373,0.31622776583114254,0.18496939196633405,0.25608325794331227,0.10118081121886828,0.11950595886861387,-2.976443976175166,0.0,0.2074287979547974,0.22436436104053833,0.30475947607302617,0.043852900960687315,oblong,round,straight,flat,pointed,tone_3
047217.jpg,0.7699083038990142,0.8237693901091198,0.853013765612202,0.262572687270215,0.40311288709623866,0.29814239680121035,0.18133781056570292,0.226435924250308,0.10900317890487705,0.134736791768235,3.141592653589793,0.16514867741462683,0.23756043890445283,0.2278426861623026,0.35513149077654893,0.0,oblong,squint,straight,raised,medium,tone_4
047219.jpg,0.83477384138514,0.8221083072240332,0.8262086234691773,0.2550904280388674,0.46736498999655124,0.5050762719153365,0.18272674127137506,0.2234525329259671,0.1767427095642404,0.1539246908487092,3.0535852800620527,0.35877067027057225,0.24774848199415941,0.20211302084379584,0.41256138514376817,0.0588235294059977,oval,wide,smile,raised,medium,tone_2
047763.jpg,0.8285338541130489,0.8161728953579909,0.8736388351023342,0.27634209875630855,0.31622776583114254,0.33591735112270416,0.19000348220694097,0.24165282803692084,0.10993212290558309,0.09097193710936988,2.994514298201391,0.11487660541689913,0.2761014286915818,0.21903768557011638,0.4369328231393919,0.057140265800899925,square,squint,smile,flat,wide,tone_3
047837.jpg,0.8501927529000226,0.8116253125236743,0.7881049550941757,0.25018741098108693,0.31622776583114254,0.2978879004953139,0.20080694529113172,0.23522901133213422,0.1253930925294123,0.1258904887404709,3.061762667877556,0.039978687123290044,0.27051336303195433,0.2099895007664365,0.47060501783194364,0.04999750018248488,heart,round,smile,arched,pointed,tone_4
048035.jpg,0.8500163216555193,0.7881807505315132,0.8823703073833743,0.25018741098108693,0.34658349641676434,0.33586437430041355,0.2138620113310774,0.23527783597955618,0.14034967115401764,0.13008961398147273,-3.067653615931853,-0.03844259002118798,0.24704172777853398,0.22998850083943045,0.3766283035228616,0.009999500036496975,heart,round,wide,arched,medium,tone_3
048046.jpg,0.8956389882256584,0.8023255813020552,0.8837209301297999,0.2501626368771947,0.369484466752728,0.355358781140528,0.19903770658875947,0.2441860464832342,0.1254060649438733,0.13548739043902547,-3.1031500635686053,0.0,0.2558139534586263,0.21870254363649796,0.34883720926176315,0.010414406839833237,oval,wide,straight,raised,medium,tone_3
048665.jpg,0.819959002992752,0.7804878047828674,0.8536585364812612,0.25018741098108693,0.4179383792523914,0.4179383792523914,0.18454568229970855,0.24390243899464606,0.10999450040146673,0.12040992543011535,3.058451421701352,0.07982998571223732,0.24390243899464606,0.23020577864021702,0.30512185369929745,0.01999900007299395,oval,wide,straight,raised,pointed,tone_2
048758.jpg,0.8086075399819244,0.780164019576604,0.8644843144665707,0.24471292587453836,0.3989475642045227,0.4559223269677881,0.19498484273184113,0.26041253930322467,0.1384053404259805,0.11988851602439603,3.141592653589793,0.058755822715722696,0.2595332597890638,0.23153188708298683,0.3588477614650384,0.0,square,wide,smile,flat,medium,tone_3
048878.jpg,0.7203556922917626,0.8039205243302804,0.8616020417862328,0.2856146642460599,0.6082762524215456,0.4089443662469823,0.17571592307571202,0.20735550389100899,0.1404225551068003,0.1673262759292504,2.5535900500422257,0.11065722117389565,0.23327494187738512,0.22444322292796418,0.3239929748297015,0.0,square,round,straight,raised,medium,tone_5
049202.jpg,0.7977627085989523,0.7737241943251485,0.8933534244966325,0.24485659296508286,0.38218767053814373,0.37723691777340845,0.19642373793340948,0.2669760617402189,0.10229272165091483,0.11997831627851954,3.141592653589793,0.0,0.24034872161751714,0.21298354617335338,0.3335702440034408,0.010635890744156705,oblong,round,wide,raised,pointed,tone_2
049347.jpg,0.7884600993633902,0.814285646417483,0.8721705390892442,0.23907585935702946,0.33104235526767173,0.37723691777340845,0.20482260852932238,0.2558139534586263,0.16905216136935683,0.17473668032231385,3.109345771154539,0.0,0.2906976743848026,0.2110664491808421,0.4651162790156842,0.08251326621244782,heart,wide,smile,raised,medium,tone_4
049450.jpg,0.8284317931148626,0.8162979923488792,0.8215772583182956,0.2761439310382875,0.31323027859169184,0.28327886170888866,0.17818783999860854,0.21931189797533635,0.12555049022714307,0.13685782598026883,3.0916342578678506,0.1460122577112754,0.27110444872866296,0.22803313322708627,0.4800381883718867,0.051676155450968216,oval,squint,smile,raised,wide,tone_4
049931.jpg,0.7823673534475222,0.8199975063020406,0.8771814665976396,0.25713119610404966,0.4689531023085472,0.37139067613601556,0.19812934033226973,0.23255555513001938,0.11942254797033329,0.1270577051417489,-3.0419240010986313,0.06442683942555355,0.26889962519143185,0.24833930549543032,0.36537824157076315,0.013468089808872704,round,squint,smile,raised,wide,tone_4
049940.jpg,0.8725070892010545,0.8203016739952012,0.8651685392286328,0.23548696055357501,0.33586437430041355,0.29734598374402804,0.20349180083415638,0.2471910112081808,0.1477851863766881,0.15321322136665724,3.067653615931853,0.03569911267932397,0.26966292131801545,0.24508626101153216,0.4495786296965093,0.0,oval,wide,smile,flat,medium,tone_3
050228.jpg,0.7879738383875556,0.7870485574334299,0.8275602850625674,0.24726737428363474,0.3976426258752021,0.49176220368025547,0.184426110056146,0.25331081778306747,0.15160182862254715,0.12877132816484066,3.0727361642887487,0.13255153229667402,0.25366142115886714,0.21115560660665753,0.306929103470455,0.010505384074748717,oblong,round,straight,raised,pointed,tone_3
050276.jpg,0.3686236893972186,0.9262336890805012,0.9547398335211035,0.21116383195711802,0.31622776582072176,0.6778343882902121,0.25711411314109506,0.34810863908952194,0.16251663777807385,0.13175292877623904,-3.058451421701352,1.5707963267948966,0.4868237041528433,0.23670476101766796,0.44239174458101976,0.08578364787547728,oblong,wide,open,raised,medium,tone_4
050503.jpg,0.8200199732871437,0.8292066346544665,0.8414892091088485,0.290157855011851,0.34921514769196726,0.355358781140528,0.21478898634208787,0.25636869357854086,0.11401184204891784,0.10111368651273221,3.104572537715863,0.04164257909858842,0.2804669499566578,0.2099895007664365,0.426971700080103,0.009999500036496975,heart,wide,smile,raised,medium,tone_3
050884.jpg,0.8411822225409069,0.8109109108177824,0.8109869919654675,0.2711417628657574,0.24253562489366495,0.2999423241525506,0.18884226690277126,0.22216737282678972,0.14086150219558657,0.13938157806686988,2.8785979219088738,0.24497866312686414,0.27770921603348714,0.19622740669483657,0.48876822021893734,0.06540913556494553,heart,squint,smile,flat,wide,tone_4
051049.jpg,0.8612268238472652,0.8168501497219355,0.8492927770463987,0.2606425709726611,0.29942473563234284,0.2571922624023809,0.17765278585658212,0.2474167763145893,0.10654098222742157,0.10684208781764201,3.0309354324158977,0.034469100999508014,0.2796311466499594,0.22213653790226606,0.4407620607872656,0.06544760512499787,heart,squint,smile,flat,wide,tone_4
051397.jpg,0.8284758844417213,0.8048728740068931,0.8505185300621185,0.23881260958557543,0.28284271231772606,0.33397374357891535,0.1962644599492281,0.26435035393822603,0.12650400831125022,0.10991717056181999,3.108271657711546,0.04542327942157701,0.25285686028873794,0.20086854654418806,0.4367527586805473,0.07617665854143496,oblong,wide,smile,flat,medium,tone_2
052883.jpg,0.8020020038281388,0.815126723629559,0.8521446847063012,0.2877966237997305,0.35236497226832036,0.31622776585243895,0.2252795026934396,0.23455002732276387,0.10901800090925205,0.1268849256327193,3.0916342578678506,0.033320995878247196,0.27186465962784695,0.22138201830748497,0.44441057808523676,0.0,oval,round,smile,flat,pointed,tone_4
054745.jpg,0.44927846336421473,0.7492194382750749,0.9986616950277156,0.27772420957667093,1.7950549297279847,0.3562352496857411,0.16650502022133723,0.2938680412098178,0.14140772065081095,0.15741108324361078,0.5880026035475675,0.10487693873023389,0.2764477989170866,0.24731492901136073,0.29581206268065996,0.0,oblong,wide,straight,flat,pointed,tone_3
055220.jpg,0.8490887590804381,0.7863787516306368,0.8231082608359027,0.25882439408925123,0.2571922624023809,0.3605551272914479,0.19095530444847236,0.2531442769958818,0.14227225743989766,0.1353025066391359,3.0348569809406576,0.15660187698201536,0.2531442769958818,0.18396068556694356,0.3164303462448523,0.032241294007493045,square,wide,straight,flat,medium,tone_4
055246.jpg,0.8853686335548175,0.8471405188365573,0.8706677228189045,0.2916508439945281,0.3118914305813501,0.25769410144004495,0.18841893845948837,0.24733877693123826,0.16178522871716922,0.15632830031696382,2.930499320367047,0.24497866312686414,0.27058823526228376,0.1770737267109635,0.35294117642906575,0.06335867234927739,square,squint,open,flat,wide,tone_4
055459.jpg,0.7204346085062316,0.7581153218654082,0.827127892540595,0.22684574169699356,0.35236497226832036,0.4616435353305302,0.1950655511057896,0.23469282420262957,0.1774029480799046,0.138469837492669,-3.112189365385788,0.5585993153435624,0.23428783196954953,0.2387037814045351,0.3031960178429465,0.022201401039214048,oblong,round,straight,flat,wide,tone_4
056756.jpg,0.7173782021146288,0.806321401070378,0.8786203875649934,0.26575912756359305,0.3517987721901195,0.4999999995890025,0.22397802412627552,0.2364280581094924,0.148563868718308,0.1272549801538591,3.113822016996372,0.3217505543966422,0.26378713874673326,0.22711711581657046,0.34736590014908986,0.009959744387440322,oblong,squint,wide,flat,pointed,tone_5
057470.jpg,0.8645364304123512,0.7831325300261287,0.8555065288644804,0.23979666621825704,0.41594516515917784,0.4152273990248699,0.20499630338449684,0.25301204816228773,0.15326188281988506,0.16220381991801108,2.9441970937399127,0.19739555984988075,0.24096385539265497,0.19817984822653617,0.36144578308898245,0.06335867234927739,oval,wide,open,flat,pointed,tone_1
058735.jpg,0.8269789783529644,0.790986125555383,0.8720340720593965,0.24999999997596156,0.39223227003311595,0.34658349641676434,0.1998283696298749,0.2676764262566848,0.13495835429104439,0.128285231373495,3.1016139664665032,0.0688564893010446,0.26742378209821493,0.21175688022526606,0.44183059651009426,0.07692307691568048,oval,wide,smile,arched,medium,tone_3
058788.jpg,0.80963574577219,0.7802234719691064,0.8519413084916674,0.2506859407518182,0.4248385630165092,0.34921514769196726,0.20017648972560287,0.24722202953121689,0.110064060028681,0.13922124728645177,3.141592653589793,0.03224688243525392,0.24814507703407815,0.22350624253831541,0.3219359212048301,0.009995503034224569,square,wide,straight,flat,medium,tone_2
058826.jpg,0.8228720241274187,0.7722556476323547,0.8607594935619293,0.23957033613836237,0.4514932486685862,0.4130961921446804,0.21039087506970236,0.2531645569299792,0.11978516806918119,0.11528511856664367,3.096169374168216,0.07393903765794034,0.2784810126229771,0.2187381329958961,0.3797468353949688,0.014730592109093622,oval,wide,wide,raised,medium,tone_1
058888.jpg,0.7935077255031957,0.8417725398334003,0.8286332934557162,0.25489450602224084,0.3180680981313347,0.42345052193824,0.17328897603214763,0.24722202953121689,0.13802138974440797,0.12333341978004048,3.024483909022929,0.27829965900511133,0.25925925922725196,0.2168523737618327,0.37037037032464565,0.03918556669151584,round,wide,open,flat,wide,tone_3
059251.jpg,0.7140217141838969,0.8169678631558714,0.9064424670822949,0.26917876021247883,0.368781777961867,0.25769410144004495,0.18113787276115959,0.2665719023542753,0.12196872505359642,0.13092233402239864,3.064820762320015,0.06241880999595735,0.28021766527626146,0.23155632503270152,0.3209950774247591,0.00951690633488157,heart,round,straight,raised,medium,tone_4
059467.jpg,0.853027158221427,0.8288922756915373,0.8389309714537853,0.25279476727225597,0.3807886550239371,0.23983770307705793,0.1799718640596239,0.2590816235371984,0.07157082806624557,0.0863030844926118,-3.0419240010986313,-0.034469100999508014,0.2593752005419082,0.24296503444298315,0.3333333332922093,0.010523983861933126,heart,round,straight,raised,medium,tone_4
059724.jpg,0.8692269872725928,0.8366277746385504,0.8383193166598831,0.303059492586346,0.3578095603953014,0.33741095672762744,0.2034298221598242,0.2325971992179441,0.151529746293173,0.1581138829924552,2.9275319700259717,0.09966865249116202,0.24419874592037247,0.192096645721209,0.39560456029144087,0.0,heart,wide,straight,arched,pointed,tone_3
060931.jpg,0.8613439209610524,0.8045977010569428,0.8276660241528978,0.277214135481718,0.33741095672762744,0.33586437430041355,0.20769268189333867,0.23017223439309273,0.14924826332184757,0.14924826332184757,3.026716048172894,0.11487660541689913,0.32183908042277715,0.2178111064499213,0.4369328231393919,0.0,round,squint,smile,flat,wide,tone_5
061488.jpg,0.8194057106926107,0.780810750028844,0.8417542311748732,0.25059832552158706,0.37723691777340845,0.33333333315066777,0.2095746792045566,0.24418896939370893,0.1000449180168738,0.12490011982774366,-3.0940095503128098,-0.033320995878247196,0.2560785195256441,0.22005118484567307,0.3780206716807127,0.009992009586219493,oval,wide,smile,raised,medium,tone_4
061512.jpg,0.8750145303915973,0.7860192565324257,0.8333593117626473,0.24998643770959553,0.39223227003311595,0.3939192983478503,0.19733067123301595,0.2383757802253891,0.08397729559973913,0.08730283975302726,-3.099950074491205,0.0,0.274048781889822,0.22915423456712924,0.3811113421884407,0.010416101571233146,square,squint,smile,raised,medium,tone_5
061711.jpg,0.8031648551747218,0.7433472813435803,0.8827855598192806,0.19819059987977647,0.07856742008819005,0.06201736725614269,0.2212893783363414,0.24778242711452678,0.17383665902646114,0.16179400588949092,3.0727361642887487,-0.10487693873023389,0.2597145356273796,0.25021691975444227,0.3523321316631263,0.0,square,squint,straight,flat,medium,tone_4
062201.jpg,0.7958180662324048,0.810165488129099,0.8589994369488977,0.2568787218807007,0.3571921146200029,0.5376033301617381,0.1934605938327482,0.23110608957162262,0.12124887870893647,0.11011499551526181,3.0771658141642395,0.06241880999595735,0.25638918646844894,0.21809293787052358,0.32048648308556116,0.010201957330218857,square,wide,straight,raised,medium,tone_4
062952.jpg,0.8664854437826914,0.8684939090320443,0.8460390203128715,0.3094336810300664,0.39911406287715684,0.3379312514954948,0.19650148424566546,0.2501238192724175,0.14468992826406735,0.16143946001748474,2.896613990462929,0.1283232276857948,0.23794353672110802,0.18003423925655998,0.3333333332936761,0.0,square,round,straight,flat,medium,tone_3
063158.jpg,0.7410828709112371,0.8099303936271756,0.8549482458946188,0.23353418711352905,0.3605551272914479,0.3186887194003686,0.18146063607152885,0.22908290944914617,0.11162522600460405,0.1137448815853404,3.036715714859559,0.16514867741462683,0.2771892221387248,0.19952172109910246,0.4697272237982946,0.09815170890037637,oval,squint,smile,raised,wide,tone_4
